Id,Label,name,description,ebcU,fgcU,wtc4U,wtc5U,wtc6U,sgcU,infU,louU,optU,eigU,ebcW,fgcW,wtc4W,wtc5W,wtc6W,sgcW,infW,louW,optW,eigW,ebcUcolor,fgcUcolor,wtc4Ucolor,wtc5Ucolor,wtc6Ucolor,sgcUcolor,infUcolor,louUcolor,optUcolor,eigUcolor,ebcWcolor,fgcWcolor,wtc4Wcolor,wtc5Wcolor,wtc6Wcolor,sgcWcolor,infWcolor,louWcolor,optWcolor,eigWcolor
167.0,Younger child,XB,"Younger Child, son of Thénardier, raised by Magnon",15.0,3.0,5.0,4.0,6.0,8.0,7.0,7.0,1.0,11.0,14.0,3.0,5.0,4.0,6.0,10.0,7.0,7.0,1.0,11.0,#64E343,#E57A99,#DF5CE1,#E18A34,#96A142,#74AB48,#DDC740,#D1CE3F,#BBAD88,#5ED4CC,#DE8A82,#E57A99,#DF5CE1,#E18A34,#96A142,#9489E7,#DDC740,#D1CE3F,#BBAD88,#5ED4CC
168.0,Poor girl,GL,"Poor girl, helped by Gavroche",8.0,1.0,3.0,3.0,5.0,15.0,2.0,8.0,1.0,9.0,14.0,1.0,3.0,3.0,5.0,14.0,2.0,8.0,1.0,9.0,#64C961,#83A3E0,#ED5E96,#EE636D,#E453E4,#67DF4E,#69E1C1,#72D553,#BBAD88,#D99675,#DE8A82,#83A3E0,#ED5E96,#EE636D,#E453E4,#DD8B80,#69E1C1,#72D553,#BBAD88,#D99675
169.0,Minister's wife,MW,Minister of agriculture's wife,16.0,1.0,15.0,11.0,10.0,7.0,9.0,8.0,1.0,2.0,15.0,1.0,15.0,11.0,10.0,6.0,9.0,8.0,1.0,2.0,#CEDF8D,#83A3E0,#67DF4E,#5EB6DA,#B17BE8,#D0B83C,#D7916F,#72D553,#BBAD88,#6ECC86,#67DF4E,#83A3E0,#67DF4E,#5EB6DA,#B17BE8,#C1E243,#D7916F,#72D553,#BBAD88,#6ECC86
170.0,Secondhand dealer,GS,Secondhand dealer from whom Gavroche 'borrows' a pistol,8.0,1.0,3.0,3.0,5.0,15.0,2.0,8.0,1.0,9.0,14.0,1.0,3.0,3.0,5.0,14.0,2.0,8.0,1.0,9.0,#64C961,#83A3E0,#ED5E96,#EE636D,#E453E4,#67DF4E,#69E1C1,#72D553,#BBAD88,#D99675,#DE8A82,#83A3E0,#ED5E96,#EE636D,#E453E4,#DD8B80,#69E1C1,#72D553,#BBAD88,#D99675
171.0,Three concierges,TC,"Three concierges, met by Gvaroche",8.0,1.0,3.0,21.0,5.0,15.0,18.0,8.0,1.0,9.0,14.0,1.0,3.0,21.0,5.0,9.0,18.0,8.0,1.0,9.0,#64C961,#83A3E0,#ED5E96,#ACE53A,#E453E4,#67DF4E,#C3E446,#72D553,#BBAD88,#D99675,#DE8A82,#83A3E0,#ED5E96,#ACE53A,#E453E4,#CEB16E,#C3E446,#72D553,#BBAD88,#D99675
172.0,Old soldier,OS,Old soldier at barbershop,15.0,3.0,5.0,4.0,6.0,8.0,7.0,7.0,1.0,2.0,14.0,3.0,5.0,4.0,6.0,10.0,7.0,7.0,1.0,2.0,#64E343,#E57A99,#DF5CE1,#E18A34,#96A142,#74AB48,#DDC740,#D1CE3F,#BBAD88,#6ECC86,#DE8A82,#E57A99,#DF5CE1,#E18A34,#96A142,#9489E7,#DDC740,#D1CE3F,#BBAD88,#6ECC86
173.0,"Concierge, Verrerie",CW,"Concierge, rue de la Verrerie",8.0,1.0,8.0,8.0,11.0,15.0,2.0,8.0,1.0,9.0,8.0,1.0,8.0,8.0,11.0,14.0,2.0,8.0,1.0,9.0,#64C961,#83A3E0,#74AB48,#59AE75,#5EB6DA,#67DF4E,#69E1C1,#72D553,#BBAD88,#D99675,#74AB48,#83A3E0,#74AB48,#59AE75,#5EB6DA,#DD8B80,#69E1C1,#72D553,#BBAD88,#D99675
174.0,Matelotte,ML,"Matelotte, a servant at the Corinth Inn",8.0,1.0,8.0,8.0,11.0,15.0,2.0,8.0,1.0,9.0,8.0,1.0,8.0,8.0,11.0,14.0,2.0,8.0,1.0,9.0,#64C961,#83A3E0,#74AB48,#59AE75,#5EB6DA,#67DF4E,#69E1C1,#72D553,#BBAD88,#D99675,#74AB48,#83A3E0,#74AB48,#59AE75,#5EB6DA,#DD8B80,#69E1C1,#72D553,#BBAD88,#D99675
175.0,Navet,NA,"Navet, friend of Gavroche",8.0,1.0,8.0,8.0,11.0,15.0,2.0,8.0,1.0,9.0,8.0,1.0,8.0,8.0,11.0,14.0,2.0,8.0,1.0,9.0,#64C961,#83A3E0,#74AB48,#59AE75,#5EB6DA,#67DF4E,#69E1C1,#72D553,#BBAD88,#D99675,#74AB48,#83A3E0,#74AB48,#59AE75,#5EB6DA,#DD8B80,#69E1C1,#72D553,#BBAD88,#D99675
176.0,"Sergeant, Imprimérie",SI,Sergeant at the Imprimérie Royale post,8.0,1.0,3.0,3.0,5.0,15.0,2.0,8.0,1.0,9.0,14.0,1.0,3.0,3.0,5.0,14.0,2.0,8.0,1.0,9.0,#64C961,#83A3E0,#ED5E96,#EE636D,#E453E4,#67DF4E,#69E1C1,#72D553,#BBAD88,#D99675,#DE8A82,#83A3E0,#ED5E96,#EE636D,#E453E4,#DD8B80,#69E1C1,#72D553,#BBAD88,#D99675
177.0,Anonymous worker,WA,Anonymous worker at barricade,8.0,1.0,8.0,8.0,11.0,11.0,2.0,8.0,1.0,9.0,8.0,1.0,8.0,8.0,11.0,14.0,2.0,8.0,1.0,9.0,#64C961,#83A3E0,#74AB48,#59AE75,#5EB6DA,#5CD1D2,#69E1C1,#72D553,#BBAD88,#D99675,#74AB48,#83A3E0,#74AB48,#59AE75,#5EB6DA,#DD8B80,#69E1C1,#72D553,#BBAD88,#D99675
178.0,Sewermen,SW,Sewermen,2.0,2.0,3.0,3.0,1.0,2.0,1.0,3.0,1.0,3.0,2.0,2.0,3.0,3.0,1.0,15.0,1.0,3.0,1.0,3.0,#69D19D,#6ED0A3,#ED5E96,#EE636D,#D590D1,#67D397,#D18FD6,#E57A96,#BBAD88,#EC6B42,#67D397,#6ED0A3,#ED5E96,#EE636D,#D590D1,#64D94A,#D18FD6,#E57A96,#BBAD88,#EC6B42
179.0,Nicolette,NI,"Nicolette, maid to Gillenormand",13.0,3.0,3.0,15.0,18.0,2.0,1.0,3.0,1.0,3.0,13.0,3.0,3.0,15.0,18.0,15.0,1.0,3.0,1.0,3.0,#EC693F,#E57A99,#ED5E96,#5EE549,#E0D73A,#67D397,#D18FD6,#E57A96,#BBAD88,#EC6B42,#EF6244,#E57A99,#ED5E96,#5EE549,#E0D73A,#64D94A,#D18FD6,#E57A96,#BBAD88,#EC6B42
180.0,Concierge's husband,CZ,Husband of Concierge at rue de l'Homme Armé,17.0,2.0,7.0,5.0,3.0,1.0,13.0,3.0,1.0,2.0,16.0,2.0,7.0,5.0,3.0,7.0,13.0,3.0,1.0,2.0,#B4DF44,#6ED0A3,#D0B83C,#E453E4,#EE636D,#D78DCD,#ED6C34,#E57A96,#BBAD88,#6ECC86,#C6DE8A,#6ED0A3,#D0B83C,#E453E4,#EE636D,#D3BD3E,#ED6C34,#E57A96,#BBAD88,#6ECC86
